Identificador,Parametro-0,Parametro-1,Agente,Ronda,Estado,Puntaje,Politica_lag,Politica,Consistencia
28,10,0.1,7,46,1,-1,6.0,6,1.0
28,10,0.1,7,47,0,0,6.0,6,1.0
28,10,0.1,7,48,1,-1,6.0,6,1.0
28,10,0.1,7,49,0,0,6.0,6,1.0
28,10,0.1,7,50,1,-1,6.0,6,1.0
28,10,0.1,7,51,0,0,6.0,6,1.0
28,10,0.1,7,52,1,-1,6.0,6,1.0
28,10,0.1,7,53,0,0,6.0,6,1.0
28,10,0.1,7,54,1,-1,6.0,6,1.0
28,10,0.1,7,55,0,0,6.0,6,1.0
28,10,0.1,7,56,1,-1,6.0,6,1.0
28,10,0.1,7,57,0,0,6.0,6,1.0
28,10,0.1,7,58,1,-1,6.0,6,1.0
28,10,0.1,7,59,0,0,6.0,6,1.0
28,10,0.1,7,60,1,-1,6.0,6,1.0
28,10,0.1,7,61,0,0,6.0,6,1.0
28,10,0.1,7,62,1,-1,6.0,6,1.0
28,10,0.1,7,63,0,0,6.0,6,1.0
28,10,0.1,7,64,1,-1,6.0,6,1.0
28,10,0.1,7,65,0,0,6.0,6,1.0
28,10,0.1,7,66,1,-1,6.0,6,1.0
28,10,0.1,7,67,0,0,6.0,6,1.0
28,10,0.1,7,68,1,-1,6.0,6,1.0
28,10,0.1,7,69,0,0,6.0,6,1.0
28,10,0.1,7,70,1,-1,6.0,6,1.0
28,10,0.1,7,71,0,0,6.0,6,1.0
28,10,0.1,7,72,1,-1,6.0,6,1.0
28,10,0.1,7,73,0,0,6.0,6,1.0
28,10,0.1,7,74,1,-1,6.0,6,1.0
28,10,0.1,7,75,0,0,6.0,6,1.0
28,10,0.1,7,76,1,-1,6.0,6,1.0
28,10,0.1,7,77,0,0,6.0,6,1.0
28,10,0.1,7,78,1,-1,6.0,6,1.0
28,10,0.1,7,79,0,0,6.0,6,1.0
28,10,0.1,7,80,1,-1,6.0,6,1.0
28,10,0.1,7,81,0,0,6.0,6,1.0
28,10,0.1,7,82,1,-1,6.0,6,1.0
28,10,0.1,7,83,0,0,6.0,6,1.0
28,10,0.1,7,84,1,-1,6.0,6,1.0
28,10,0.1,7,85,0,0,6.0,6,1.0
28,10,0.1,7,86,1,-1,6.0,6,1.0
28,10,0.1,7,87,0,0,6.0,6,1.0
28,10,0.1,7,88,1,-1,6.0,6,1.0
28,10,0.1,7,89,0,0,6.0,6,1.0
28,10,0.1,7,90,1,-1,6.0,6,1.0
28,10,0.1,7,91,0,0,6.0,6,1.0
28,10,0.1,7,92,1,-1,6.0,6,1.0
28,10,0.1,7,93,0,0,6.0,6,1.0
28,10,0.1,7,94,1,-1,6.0,6,1.0
28,10,0.1,7,95,0,0,6.0,6,1.0
28,10,0.1,7,96,1,-1,6.0,6,1.0
28,10,0.1,7,97,0,0,6.0,6,1.0
28,10,0.1,7,98,1,-1,6.0,6,1.0
28,10,0.1,7,99,0,0,6.0,6,1.0
28,10,0.1,8,0,1,-1,,1,
28,10,0.1,8,1,1,-1,1.0,1,1.0
28,10,0.1,8,2,1,-1,1.0,1,1.0
28,10,0.1,8,3,1,1,1.0,1,1.0
28,10,0.1,8,4,0,0,1.0,1,1.0
28,10,0.1,8,5,0,0,1.0,1,1.0
28,10,0.1,8,6,0,0,1.0,1,1.0
28,10,0.1,8,7,0,0,1.0,1,1.0
28,10,0.1,8,8,0,0,1.0,1,1.0
28,10,0.1,8,9,0,0,1.0,1,1.0
28,10,0.1,8,10,0,0,1.0,1,1.0
28,10,0.1,8,11,0,0,1.0,1,1.0
28,10,0.1,8,12,0,0,1.0,1,1.0
28,10,0.1,8,13,0,0,1.0,1,1.0
28,10,0.1,8,14,0,0,1.0,1,1.0
28,10,0.1,8,15,0,0,1.0,1,1.0
28,10,0.1,8,16,0,0,1.0,1,1.0
28,10,0.1,8,17,0,0,1.0,1,1.0
28,10,0.1,8,18,0,0,1.0,1,1.0
28,10,0.1,8,19,0,0,1.0,1,1.0
28,10,0.1,8,20,0,0,1.0,1,1.0
28,10,0.1,8,21,0,0,1.0,1,1.0
28,10,0.1,8,22,0,0,1.0,1,1.0
28,10,0.1,8,23,0,0,1.0,1,1.0
28,10,0.1,8,24,0,0,1.0,1,1.0
28,10,0.1,8,25,0,0,1.0,1,1.0
28,10,0.1,8,26,0,0,1.0,1,1.0
28,10,0.1,8,27,0,0,1.0,1,1.0
28,10,0.1,8,28,0,0,1.0,1,1.0
28,10,0.1,8,29,0,0,1.0,1,1.0
28,10,0.1,8,30,0,0,1.0,1,1.0
28,10,0.1,8,31,0,0,1.0,1,1.0
28,10,0.1,8,32,0,0,1.0,1,1.0
28,10,0.1,8,33,0,0,1.0,1,1.0
28,10,0.1,8,34,0,0,1.0,1,1.0
28,10,0.1,8,35,0,0,1.0,1,1.0
28,10,0.1,8,36,0,0,1.0,1,1.0
28,10,0.1,8,37,0,0,1.0,1,1.0
28,10,0.1,8,38,0,0,1.0,1,1.0
28,10,0.1,8,39,0,0,1.0,1,1.0
28,10,0.1,8,40,0,0,1.0,1,1.0
28,10,0.1,8,41,0,0,1.0,1,1.0
28,10,0.1,8,42,0,0,1.0,1,1.0
28,10,0.1,8,43,0,0,1.0,1,1.0
28,10,0.1,8,44,0,0,1.0,1,1.0
28,10,0.1,8,45,0,0,1.0,1,1.0
28,10,0.1,8,46,0,0,1.0,1,1.0
28,10,0.1,8,47,0,0,1.0,1,1.0
28,10,0.1,8,48,0,0,1.0,1,1.0
28,10,0.1,8,49,0,0,1.0,1,1.0
28,10,0.1,8,50,0,0,1.0,1,1.0
28,10,0.1,8,51,0,0,1.0,1,1.0
28,10,0.1,8,52,0,0,1.0,1,1.0
28,10,0.1,8,53,0,0,1.0,1,1.0
28,10,0.1,8,54,0,0,1.0,1,1.0
28,10,0.1,8,55,0,0,1.0,1,1.0
28,10,0.1,8,56,0,0,1.0,1,1.0
28,10,0.1,8,57,0,0,1.0,1,1.0
28,10,0.1,8,58,0,0,1.0,1,1.0
28,10,0.1,8,59,0,0,1.0,1,1.0
28,10,0.1,8,60,0,0,1.0,1,1.0
28,10,0.1,8,61,0,0,1.0,1,1.0
28,10,0.1,8,62,0,0,1.0,1,1.0
28,10,0.1,8,63,0,0,1.0,1,1.0
28,10,0.1,8,64,0,0,1.0,1,1.0
28,10,0.1,8,65,0,0,1.0,1,1.0
28,10,0.1,8,66,0,0,1.0,1,1.0
28,10,0.1,8,67,0,0,1.0,1,1.0
28,10,0.1,8,68,0,0,1.0,1,1.0
28,10,0.1,8,69,0,0,1.0,1,1.0
28,10,0.1,8,70,0,0,1.0,1,1.0
28,10,0.1,8,71,0,0,1.0,1,1.0
28,10,0.1,8,72,0,0,1.0,1,1.0
28,10,0.1,8,73,0,0,1.0,1,1.0
28,10,0.1,8,74,0,0,1.0,1,1.0
28,10,0.1,8,75,0,0,1.0,1,1.0
28,10,0.1,8,76,0,0,1.0,1,1.0
28,10,0.1,8,77,0,0,1.0,1,1.0
28,10,0.1,8,78,0,0,1.0,1,1.0
28,10,0.1,8,79,0,0,1.0,1,1.0
28,10,0.1,8,80,0,0,1.0,1,1.0
28,10,0.1,8,81,0,0,1.0,1,1.0
28,10,0.1,8,82,0,0,1.0,1,1.0
28,10,0.1,8,83,0,0,1.0,1,1.0
28,10,0.1,8,84,0,0,1.0,1,1.0
28,10,0.1,8,85,0,0,1.0,1,1.0
28,10,0.1,8,86,0,0,1.0,1,1.0
28,10,0.1,8,87,0,0,1.0,1,1.0
28,10,0.1,8,88,0,0,1.0,1,1.0
28,10,0.1,8,89,0,0,1.0,1,1.0
28,10,0.1,8,90,0,0,1.0,1,1.0
28,10,0.1,8,91,0,0,1.0,1,1.0
28,10,0.1,8,92,0,0,1.0,1,1.0
28,10,0.1,8,93,0,0,1.0,1,1.0
28,10,0.1,8,94,0,0,1.0,1,1.0
28,10,0.1,8,95,0,0,1.0,1,1.0
28,10,0.1,8,96,0,0,1.0,1,1.0
28,10,0.1,8,97,0,0,1.0,1,1.0
28,10,0.1,8,98,0,0,1.0,1,1.0
28,10,0.1,8,99,0,0,1.0,1,1.0
28,10,0.1,9,0,0,0,,6,
28,10,0.1,9,1,1,-1,6.0,6,1.0
28,10,0.1,9,2,0,0,6.0,6,1.0
28,10,0.1,9,3,1,1,6.0,6,1.0
28,10,0.1,9,4,1,-1,6.0,6,1.0
28,10,0.1,9,5,0,0,6.0,6,1.0
28,10,0.1,9,6,1,-1,6.0,6,1.0
28,10,0.1,9,7,0,0,6.0,6,1.0
28,10,0.1,9,8,1,-1,6.0,6,1.0
28,10,0.1,9,9,0,0,6.0,6,1.0
28,10,0.1,9,10,1,-1,6.0,6,1.0
28,10,0.1,9,11,0,0,6.0,6,1.0
28,10,0.1,9,12,1,-1,6.0,6,1.0
28,10,0.1,9,13,0,0,6.0,6,1.0
28,10,0.1,9,14,1,-1,6.0,6,1.0
28,10,0.1,9,15,0,0,6.0,6,1.0
28,10,0.1,9,16,1,-1,6.0,6,1.0
28,10,0.1,9,17,0,0,6.0,6,1.0
28,10,0.1,9,18,1,-1,6.0,6,1.0
28,10,0.1,9,19,0,0,6.0,6,1.0
28,10,0.1,9,20,1,-1,6.0,6,1.0
28,10,0.1,9,21,0,0,6.0,6,1.0
28,10,0.1,9,22,1,-1,6.0,6,1.0
28,10,0.1,9,23,0,0,6.0,6,1.0
28,10,0.1,9,24,1,-1,6.0,6,1.0
28,10,0.1,9,25,0,0,6.0,6,1.0
28,10,0.1,9,26,1,-1,6.0,6,1.0
28,10,0.1,9,27,0,0,6.0,6,1.0
28,10,0.1,9,28,1,-1,6.0,6,1.0
28,10,0.1,9,29,0,0,6.0,6,1.0
28,10,0.1,9,30,1,-1,6.0,6,1.0
28,10,0.1,9,31,0,0,6.0,6,1.0
28,10,0.1,9,32,1,-1,6.0,6,1.0
28,10,0.1,9,33,0,0,6.0,6,1.0
28,10,0.1,9,34,1,-1,6.0,6,1.0
28,10,0.1,9,35,0,0,6.0,6,1.0
28,10,0.1,9,36,1,-1,6.0,6,1.0
28,10,0.1,9,37,0,0,6.0,6,1.0
28,10,0.1,9,38,1,-1,6.0,6,1.0
28,10,0.1,9,39,0,0,6.0,6,1.0
28,10,0.1,9,40,1,-1,6.0,6,1.0
28,10,0.1,9,41,0,0,6.0,6,1.0
28,10,0.1,9,42,1,-1,6.0,6,1.0
28,10,0.1,9,43,0,0,6.0,6,1.0
28,10,0.1,9,44,1,-1,6.0,6,1.0
28,10,0.1,9,45,0,0,6.0,6,1.0
28,10,0.1,9,46,1,-1,6.0,6,1.0
28,10,0.1,9,47,0,0,6.0,6,1.0
28,10,0.1,9,48,1,-1,6.0,6,1.0
28,10,0.1,9,49,0,0,6.0,6,1.0
28,10,0.1,9,50,1,-1,6.0,6,1.0
28,10,0.1,9,51,0,0,6.0,6,1.0
28,10,0.1,9,52,1,-1,6.0,6,1.0
28,10,0.1,9,53,0,0,6.0,6,1.0
28,10,0.1,9,54,1,-1,6.0,6,1.0
28,10,0.1,9,55,0,0,6.0,6,1.0
28,10,0.1,9,56,1,-1,6.0,6,1.0
28,10,0.1,9,57,0,0,6.0,6,1.0
28,10,0.1,9,58,1,-1,6.0,6,1.0
28,10,0.1,9,59,0,0,6.0,6,1.0
28,10,0.1,9,60,1,-1,6.0,6,1.0
28,10,0.1,9,61,0,0,6.0,6,1.0
28,10,0.1,9,62,1,-1,6.0,6,1.0
28,10,0.1,9,63,0,0,6.0,6,1.0
28,10,0.1,9,64,1,-1,6.0,6,1.0
28,10,0.1,9,65,0,0,6.0,6,1.0
28,10,0.1,9,66,1,-1,6.0,6,1.0
28,10,0.1,9,67,0,0,6.0,6,1.0
28,10,0.1,9,68,1,-1,6.0,6,1.0
28,10,0.1,9,69,0,0,6.0,6,1.0
28,10,0.1,9,70,1,-1,6.0,6,1.0
28,10,0.1,9,71,0,0,6.0,6,1.0
28,10,0.1,9,72,1,-1,6.0,6,1.0
28,10,0.1,9,73,0,0,6.0,6,1.0
28,10,0.1,9,74,1,-1,6.0,6,1.0
28,10,0.1,9,75,0,0,6.0,6,1.0
28,10,0.1,9,76,1,-1,6.0,6,1.0
28,10,0.1,9,77,0,0,6.0,6,1.0
28,10,0.1,9,78,1,-1,6.0,6,1.0
28,10,0.1,9,79,0,0,6.0,6,1.0
28,10,0.1,9,80,1,-1,6.0,6,1.0
28,10,0.1,9,81,0,0,6.0,6,1.0
28,10,0.1,9,82,1,-1,6.0,6,1.0
28,10,0.1,9,83,0,0,6.0,6,1.0
28,10,0.1,9,84,1,-1,6.0,6,1.0
28,10,0.1,9,85,0,0,6.0,6,1.0
28,10,0.1,9,86,1,-1,6.0,6,1.0
28,10,0.1,9,87,0,0,6.0,6,1.0
28,10,0.1,9,88,1,-1,6.0,6,1.0
28,10,0.1,9,89,0,0,6.0,6,1.0
28,10,0.1,9,90,1,-1,6.0,6,1.0
28,10,0.1,9,91,0,0,6.0,6,1.0
28,10,0.1,9,92,1,-1,6.0,6,1.0
28,10,0.1,9,93,0,0,6.0,6,1.0
28,10,0.1,9,94,1,-1,6.0,6,1.0
28,10,0.1,9,95,0,0,6.0,6,1.0
28,10,0.1,9,96,1,-1,6.0,6,1.0
28,10,0.1,9,97,0,0,6.0,6,1.0
28,10,0.1,9,98,1,-1,6.0,6,1.0
28,10,0.1,9,99,0,0,6.0,6,1.0
29,10,0.1,0,0,1,1,,3,
29,10,0.1,0,1,1,-1,3.0,3,1.0
29,10,0.1,0,2,1,1,3.0,3,1.0
29,10,0.1,0,3,1,1,3.0,3,1.0
29,10,0.1,0,4,1,-1,3.0,3,1.0
29,10,0.1,0,5,1,1,3.0,3,1.0
29,10,0.1,0,6,1,1,3.0,3,1.0
29,10,0.1,0,7,1,-1,3.0,3,1.0
29,10,0.1,0,8,1,1,3.0,3,1.0
29,10,0.1,0,9,1,1,3.0,3,1.0
29,10,0.1,0,10,1,-1,3.0,3,1.0
29,10,0.1,0,11,1,1,3.0,3,1.0
29,10,0.1,0,12,1,1,3.0,3,1.0
29,10,0.1,0,13,1,-1,3.0,3,1.0
29,10,0.1,0,14,1,1,3.0,3,1.0
29,10,0.1,0,15,1,1,3.0,3,1.0
29,10,0.1,0,16,1,-1,3.0,3,1.0
29,10,0.1,0,17,1,1,3.0,3,1.0
29,10,0.1,0,18,1,1,3.0,3,1.0
29,10,0.1,0,19,1,-1,3.0,3,1.0
29,10,0.1,0,20,1,1,3.0,3,1.0
29,10,0.1,0,21,1,1,3.0,3,1.0
29,10,0.1,0,22,1,-1,3.0,3,1.0
29,10,0.1,0,23,1,1,3.0,3,1.0
29,10,0.1,0,24,1,1,3.0,3,1.0
29,10,0.1,0,25,1,-1,3.0,3,1.0
29,10,0.1,0,26,1,1,3.0,3,1.0
29,10,0.1,0,27,1,1,3.0,3,1.0
29,10,0.1,0,28,1,-1,3.0,3,1.0
29,10,0.1,0,29,1,1,3.0,3,1.0
29,10,0.1,0,30,1,1,3.0,3,1.0
29,10,0.1,0,31,1,-1,3.0,3,1.0
29,10,0.1,0,32,1,1,3.0,3,1.0
29,10,0.1,0,33,1,1,3.0,3,1.0
29,10,0.1,0,34,1,-1,3.0,3,1.0
29,10,0.1,0,35,1,1,3.0,3,1.0
29,10,0.1,0,36,1,1,3.0,3,1.0
29,10,0.1,0,37,1,-1,3.0,3,1.0
29,10,0.1,0,38,1,1,3.0,3,1.0
29,10,0.1,0,39,1,1,3.0,3,1.0
29,10,0.1,0,40,1,-1,3.0,3,1.0
29,10,0.1,0,41,1,1,3.0,3,1.0
29,10,0.1,0,42,1,1,3.0,3,1.0
29,10,0.1,0,43,1,-1,3.0,3,1.0
29,10,0.1,0,44,1,1,3.0,3,1.0
29,10,0.1,0,45,1,1,3.0,3,1.0
29,10,0.1,0,46,1,-1,3.0,3,1.0
29,10,0.1,0,47,1,1,3.0,3,1.0
29,10,0.1,0,48,1,1,3.0,3,1.0
29,10,0.1,0,49,1,-1,3.0,3,1.0
29,10,0.1,0,50,1,1,3.0,3,1.0
29,10,0.1,0,51,1,1,3.0,3,1.0
29,10,0.1,0,52,1,-1,3.0,3,1.0
29,10,0.1,0,53,1,1,3.0,3,1.0
29,10,0.1,0,54,1,1,3.0,3,1.0
29,10,0.1,0,55,1,-1,3.0,3,1.0
29,10,0.1,0,56,1,1,3.0,3,1.0
29,10,0.1,0,57,1,1,3.0,3,1.0
29,10,0.1,0,58,1,-1,3.0,3,1.0
29,10,0.1,0,59,1,1,3.0,3,1.0
29,10,0.1,0,60,1,1,3.0,3,1.0
29,10,0.1,0,61,1,-1,3.0,3,1.0
29,10,0.1,0,62,1,1,3.0,3,1.0
29,10,0.1,0,63,1,1,3.0,3,1.0
29,10,0.1,0,64,1,-1,3.0,3,1.0
29,10,0.1,0,65,1,1,3.0,3,1.0
29,10,0.1,0,66,1,1,3.0,3,1.0
29,10,0.1,0,67,1,-1,3.0,3,1.0
29,10,0.1,0,68,1,1,3.0,3,1.0
29,10,0.1,0,69,1,1,3.0,3,1.0
29,10,0.1,0,70,1,-1,3.0,3,1.0
29,10,0.1,0,71,1,1,3.0,3,1.0
29,10,0.1,0,72,1,1,3.0,3,1.0
29,10,0.1,0,73,1,-1,3.0,3,1.0
29,10,0.1,0,74,1,1,3.0,3,1.0
29,10,0.1,0,75,1,1,3.0,3,1.0
29,10,0.1,0,76,1,-1,3.0,3,1.0
29,10,0.1,0,77,1,1,3.0,3,1.0
29,10,0.1,0,78,1,1,3.0,3,1.0
29,10,0.1,0,79,1,-1,3.0,3,1.0
29,10,0.1,0,80,1,1,3.0,3,1.0
29,10,0.1,0,81,1,1,3.0,3,1.0
29,10,0.1,0,82,1,-1,3.0,3,1.0
29,10,0.1,0,83,1,1,3.0,3,1.0
29,10,0.1,0,84,1,1,3.0,3,1.0
29,10,0.1,0,85,1,-1,3.0,3,1.0
29,10,0.1,0,86,1,1,3.0,3,1.0
29,10,0.1,0,87,1,1,3.0,3,1.0
29,10,0.1,0,88,1,-1,3.0,3,1.0
29,10,0.1,0,89,1,1,3.0,3,1.0
29,10,0.1,0,90,1,1,3.0,3,1.0
29,10,0.1,0,91,1,-1,3.0,3,1.0
29,10,0.1,0,92,1,1,3.0,3,1.0
29,10,0.1,0,93,1,1,3.0,3,1.0
29,10,0.1,0,94,1,-1,3.0,3,1.0
29,10,0.1,0,95,1,1,3.0,3,1.0
29,10,0.1,0,96,1,1,3.0,3,1.0
29,10,0.1,0,97,1,-1,3.0,3,1.0
29,10,0.1,0,98,1,1,3.0,3,1.0
29,10,0.1,0,99,1,1,3.0,3,1.0
29,10,0.1,1,0,0,0,,1,
29,10,0.1,1,1,0,0,1.0,1,1.0
29,10,0.1,1,2,0,0,1.0,1,1.0
29,10,0.1,1,3,0,0,1.0,1,1.0
29,10,0.1,1,4,0,0,1.0,1,1.0
29,10,0.1,1,5,0,0,1.0,1,1.0
29,10,0.1,1,6,0,0,1.0,1,1.0
29,10,0.1,1,7,0,0,1.0,1,1.0
29,10,0.1,1,8,0,0,1.0,1,1.0
29,10,0.1,1,9,0,0,1.0,1,1.0
29,10,0.1,1,10,0,0,1.0,1,1.0
29,10,0.1,1,11,0,0,1.0,1,1.0
29,10,0.1,1,12,0,0,1.0,1,1.0
29,10,0.1,1,13,0,0,1.0,1,1.0
29,10,0.1,1,14,0,0,1.0,1,1.0
29,10,0.1,1,15,0,0,1.0,1,1.0
29,10,0.1,1,16,0,0,1.0,1,1.0
29,10,0.1,1,17,0,0,1.0,1,1.0
29,10,0.1,1,18,0,0,1.0,1,1.0
29,10,0.1,1,19,0,0,1.0,1,1.0
29,10,0.1,1,20,0,0,1.0,1,1.0
29,10,0.1,1,21,0,0,1.0,1,1.0
29,10,0.1,1,22,0,0,1.0,1,1.0
29,10,0.1,1,23,0,0,1.0,1,1.0
29,10,0.1,1,24,0,0,1.0,1,1.0
29,10,0.1,1,25,0,0,1.0,1,1.0
29,10,0.1,1,26,0,0,1.0,1,1.0
29,10,0.1,1,27,0,0,1.0,1,1.0
29,10,0.1,1,28,0,0,1.0,1,1.0
29,10,0.1,1,29,0,0,1.0,1,1.0
29,10,0.1,1,30,0,0,1.0,1,1.0
29,10,0.1,1,31,0,0,1.0,1,1.0
29,10,0.1,1,32,0,0,1.0,1,1.0
29,10,0.1,1,33,0,0,1.0,1,1.0
29,10,0.1,1,34,0,0,1.0,1,1.0
29,10,0.1,1,35,0,0,1.0,1,1.0
29,10,0.1,1,36,0,0,1.0,1,1.0
29,10,0.1,1,37,0,0,1.0,1,1.0
29,10,0.1,1,38,0,0,1.0,1,1.0
29,10,0.1,1,39,0,0,1.0,1,1.0
29,10,0.1,1,40,0,0,1.0,1,1.0
29,10,0.1,1,41,0,0,1.0,1,1.0
29,10,0.1,1,42,0,0,1.0,1,1.0
29,10,0.1,1,43,0,0,1.0,1,1.0
29,10,0.1,1,44,0,0,1.0,1,1.0
29,10,0.1,1,45,0,0,1.0,1,1.0
29,10,0.1,1,46,0,0,1.0,1,1.0
29,10,0.1,1,47,0,0,1.0,1,1.0
29,10,0.1,1,48,0,0,1.0,1,1.0
29,10,0.1,1,49,0,0,1.0,1,1.0
29,10,0.1,1,50,0,0,1.0,1,1.0
29,10,0.1,1,51,0,0,1.0,1,1.0
29,10,0.1,1,52,0,0,1.0,1,1.0
29,10,0.1,1,53,0,0,1.0,1,1.0
29,10,0.1,1,54,0,0,1.0,1,1.0
29,10,0.1,1,55,0,0,1.0,1,1.0
29,10,0.1,1,56,0,0,1.0,1,1.0
29,10,0.1,1,57,0,0,1.0,1,1.0
29,10,0.1,1,58,0,0,1.0,1,1.0
29,10,0.1,1,59,0,0,1.0,1,1.0
29,10,0.1,1,60,0,0,1.0,1,1.0
29,10,0.1,1,61,0,0,1.0,1,1.0
29,10,0.1,1,62,0,0,1.0,1,1.0
29,10,0.1,1,63,0,0,1.0,1,1.0
29,10,0.1,1,64,0,0,1.0,1,1.0
29,10,0.1,1,65,0,0,1.0,1,1.0
29,10,0.1,1,66,0,0,1.0,1,1.0
29,10,0.1,1,67,0,0,1.0,1,1.0
29,10,0.1,1,68,0,0,1.0,1,1.0
29,10,0.1,1,69,0,0,1.0,1,1.0
29,10,0.1,1,70,0,0,1.0,1,1.0
29,10,0.1,1,71,0,0,1.0,1,1.0
29,10,0.1,1,72,0,0,1.0,1,1.0
29,10,0.1,1,73,0,0,1.0,1,1.0
29,10,0.1,1,74,0,0,1.0,1,1.0
29,10,0.1,1,75,0,0,1.0,1,1.0
29,10,0.1,1,76,0,0,1.0,1,1.0
29,10,0.1,1,77,0,0,1.0,1,1.0
29,10,0.1,1,78,0,0,1.0,1,1.0
29,10,0.1,1,79,0,0,1.0,1,1.0
29,10,0.1,1,80,0,0,1.0,1,1.0
29,10,0.1,1,81,0,0,1.0,1,1.0
29,10,0.1,1,82,0,0,1.0,1,1.0
29,10,0.1,1,83,0,0,1.0,1,1.0
29,10,0.1,1,84,0,0,1.0,1,1.0
29,10,0.1,1,85,0,0,1.0,1,1.0
29,10,0.1,1,86,0,0,1.0,1,1.0
29,10,0.1,1,87,0,0,1.0,1,1.0
29,10,0.1,1,88,0,0,1.0,1,1.0
29,10,0.1,1,89,0,0,1.0,1,1.0
29,10,0.1,1,90,0,0,1.0,1,1.0
29,10,0.1,1,91,0,0,1.0,1,1.0
29,10,0.1,1,92,0,0,1.0,1,1.0
29,10,0.1,1,93,0,0,1.0,1,1.0
29,10,0.1,1,94,0,0,1.0,1,1.0
29,10,0.1,1,95,0,0,1.0,1,1.0
29,10,0.1,1,96,0,0,1.0,1,1.0
29,10,0.1,1,97,0,0,1.0,1,1.0
29,10,0.1,1,98,0,0,1.0,1,1.0
29,10,0.1,1,99,0,0,1.0,1,1.0
29,10,0.1,2,0,0,0,,0,
29,10,0.1,2,1,0,0,0.0,0,1.0
29,10,0.1,2,2,0,0,0.0,0,1.0
29,10,0.1,2,3,0,0,0.0,0,1.0
29,10,0.1,2,4,0,0,0.0,0,1.0
29,10,0.1,2,5,0,0,0.0,0,1.0
29,10,0.1,2,6,0,0,0.0,0,1.0
29,10,0.1,2,7,0,0,0.0,0,1.0
29,10,0.1,2,8,0,0,0.0,0,1.0
29,10,0.1,2,9,0,0,0.0,0,1.0
29,10,0.1,2,10,0,0,0.0,0,1.0
29,10,0.1,2,11,0,0,0.0,0,1.0
29,10,0.1,2,12,0,0,0.0,0,1.0
29,10,0.1,2,13,0,0,0.0,0,1.0
29,10,0.1,2,14,0,0,0.0,0,1.0
29,10,0.1,2,15,0,0,0.0,0,1.0
29,10,0.1,2,16,0,0,0.0,0,1.0
29,10,0.1,2,17,0,0,0.0,0,1.0
29,10,0.1,2,18,0,0,0.0,0,1.0
29,10,0.1,2,19,0,0,0.0,0,1.0
29,10,0.1,2,20,0,0,0.0,0,1.0
29,10,0.1,2,21,0,0,0.0,0,1.0
29,10,0.1,2,22,0,0,0.0,0,1.0
29,10,0.1,2,23,0,0,0.0,0,1.0
29,10,0.1,2,24,0,0,0.0,0,1.0
29,10,0.1,2,25,0,0,0.0,0,1.0
29,10,0.1,2,26,0,0,0.0,0,1.0
29,10,0.1,2,27,0,0,0.0,0,1.0
29,10,0.1,2,28,0,0,0.0,0,1.0
29,10,0.1,2,29,0,0,0.0,0,1.0
29,10,0.1,2,30,0,0,0.0,0,1.0
29,10,0.1,2,31,0,0,0.0,0,1.0
29,10,0.1,2,32,0,0,0.0,0,1.0
29,10,0.1,2,33,0,0,0.0,0,1.0
29,10,0.1,2,34,0,0,0.0,0,1.0
29,10,0.1,2,35,0,0,0.0,0,1.0
29,10,0.1,2,36,0,0,0.0,0,1.0
29,10,0.1,2,37,0,0,0.0,0,1.0
29,10,0.1,2,38,0,0,0.0,0,1.0
29,10,0.1,2,39,0,0,0.0,0,1.0
29,10,0.1,2,40,0,0,0.0,0,1.0
29,10,0.1,2,41,0,0,0.0,0,1.0
29,10,0.1,2,42,0,0,0.0,0,1.0
29,10,0.1,2,43,0,0,0.0,0,1.0
29,10,0.1,2,44,0,0,0.0,0,1.0
29,10,0.1,2,45,0,0,0.0,0,1.0
29,10,0.1,2,46,0,0,0.0,0,1.0
29,10,0.1,2,47,0,0,0.0,0,1.0
29,10,0.1,2,48,0,0,0.0,0,1.0
29,10,0.1,2,49,0,0,0.0,0,1.0
29,10,0.1,2,50,0,0,0.0,0,1.0
29,10,0.1,2,51,0,0,0.0,0,1.0
29,10,0.1,2,52,0,0,0.0,0,1.0
29,10,0.1,2,53,0,0,0.0,0,1.0
29,10,0.1,2,54,0,0,0.0,0,1.0
29,10,0.1,2,55,0,0,0.0,0,1.0
29,10,0.1,2,56,0,0,0.0,0,1.0
29,10,0.1,2,57,0,0,0.0,0,1.0
29,10,0.1,2,58,0,0,0.0,0,1.0
29,10,0.1,2,59,0,0,0.0,0,1.0
29,10,0.1,2,60,0,0,0.0,0,1.0
29,10,0.1,2,61,0,0,0.0,0,1.0
29,10,0.1,2,62,0,0,0.0,0,1.0
29,10,0.1,2,63,0,0,0.0,0,1.0
29,10,0.1,2,64,0,0,0.0,0,1.0
29,10,0.1,2,65,0,0,0.0,0,1.0
29,10,0.1,2,66,0,0,0.0,0,1.0
29,10,0.1,2,67,0,0,0.0,0,1.0
29,10,0.1,2,68,0,0,0.0,0,1.0
29,10,0.1,2,69,0,0,0.0,0,1.0
29,10,0.1,2,70,0,0,0.0,0,1.0
29,10,0.1,2,71,0,0,0.0,0,1.0
29,10,0.1,2,72,0,0,0.0,0,1.0
29,10,0.1,2,73,0,0,0.0,0,1.0
29,10,0.1,2,74,0,0,0.0,0,1.0
29,10,0.1,2,75,0,0,0.0,0,1.0
29,10,0.1,2,76,0,0,0.0,0,1.0
29,10,0.1,2,77,0,0,0.0,0,1.0
29,10,0.1,2,78,0,0,0.0,0,1.0
